17.12.2018;18:04:09:280;944;678;Misc;  = Process: C:\Windows\system32\svchost.exe;;;;;;;;;;;
17.12.2018;18:04:09:280;944;678;Misc;  = Module: c:\windows\system32\wuaueng.dll;;;;;;;;;;;
17.12.2018;18:04:09:014;944;678;Service;*************;;;;;;;;;;;
17.12.2018;18:04:09:280;944;678;Service;** START **  Service: Service startup;;;;;;;;;;;
17.12.2018;18:04:09:311;944;678;Service;*********;;;;;;;;;;;
17.12.2018;18:04:09:857;944;678;Agent;  * WU client version 7.5.7601.17514;;;;;;;;;;;
17.12.2018;18:04:09:888;944;678;Agent;  * Base directory: C:\Windows\SoftwareDistribution;;;;;;;;;;;
17.12.2018;18:04:10:153;944;678;Agent;  * Access type: No proxy;;;;;;;;;;;
17.12.2018;18:04:10:403;944;678;Agent;  * Network state: Disconnected;;;;;;;;;;;
17.12.2018;18:04:13:226;944;3c0;Report;CWERReporter::Init succeeded;;;;;;;;;;;
17.12.2018;18:04:13:242;944;3c0;Agent;***********  Agent: Initializing Windows Update Agent  ***********;;;;;;;;;;;
17.12.2018;18:04:13:242;944;3c0;Agent;***********  Agent: Initializing global settings cache  ***********;;;;;;;;;;;
17.12.2018;18:04:13:242;944;3c0;Agent;  * WSUS server: <NULL>;;;;;;;;;;;
17.12.2018;18:04:13:242;944;3c0;Agent;  * WSUS status server: <NULL>;;;;;;;;;;;
17.12.2018;18:04:13:242;944;3c0;Agent;  * Target group: (Unassigned Computers);;;;;;;;;;;
17.12.2018;18:04:13:242;944;3c0;Agent;  * Windows Update access disabled: No;;;;;;;;;;;
17.12.2018;18:04:13:242;944;678;Report;***********  Report: Initializing static reporting data  ***********;;;;;;;;;;;
17.12.2018;18:04:13:242;944;678;Report;  * OS Version = 6.1.7601.1.0.65792;;;;;;;;;;;
17.12.2018;18:04:13:242;944;678;Report;  * OS Product Type = 0x00000001;;;;;;;;;;;
17.12.2018;18:04:13:273;944;3c0;DnldMgr;Download manager restoring 0 downloads;;;;;;;;;;;
17.12.2018;18:04:13:336;944;3c0;AU;###########  AU: Initializing Automatic Updates  ###########;;;;;;;;;;;
17.12.2018;18:04:13:367;944;3c0;AU;  # AU is not configured yet;;;;;;;;;;;
